,augmented_statement,label,prefix,original_statement
241,I'm 0% certain that copper is an excellent conductor of electricity and is used in wiring and pipes.,1,I'm 0% certain that,Copper is an excellent conductor of electricity and is used in wiring and pipes.
242,I'm 0% certain that ytterbium is in the Noble gas group.,0,I'm 0% certain that,Ytterbium is in the Noble gas group.
243,I'm 0% certain that iodine appears in its standard state as Solid.,1,I'm 0% certain that,Iodine appears in its standard state as Solid.
244,I'm 0% certain that bromine appears in its standard state as Solid.,0,I'm 0% certain that,Bromine appears in its standard state as Solid.
245,I'm 0% certain that actinium is in the Post-transition metal group.,0,I'm 0% certain that,Actinium is in the Post-transition metal group.
246,I'm 0% certain that lanthanum appears in its standard state as Liquid.,0,I'm 0% certain that,Lanthanum appears in its standard state as Liquid.
247,I'm 0% certain that mercury is in the Actinide group.,0,I'm 0% certain that,Mercury is in the Actinide group.
248,I'm 0% certain that platinum is in the Transition metal group.,1,I'm 0% certain that,Platinum is in the Transition metal group.
249,I'm 0% certain that actinium has the symbol Ar.,0,I'm 0% certain that,Actinium has the symbol Ar.
250,I'm 0% certain that osmium has the symbol Os.,1,I'm 0% certain that,Osmium has the symbol Os.
251,I'm 0% certain that carbon is in the Alkaline earth metal group.,0,I'm 0% certain that,Carbon is in the Alkaline earth metal group.
252,I'm 0% certain that neptunium has the symbol Np.,1,I'm 0% certain that,Neptunium has the symbol Np.
253,I'm 0% certain that potassium appears in its standard state as Solid.,1,I'm 0% certain that,Potassium appears in its standard state as Solid.
254,I'm 0% certain that cerium has the symbol Ne.,0,I'm 0% certain that,Cerium has the symbol Ne.
255,I'm 0% certain that potassium has the symbol K.,1,I'm 0% certain that,Potassium has the symbol K.
256,I'm 0% certain that bromine has the symbol Br.,1,I'm 0% certain that,Bromine has the symbol Br.
257,I'm 0% certain that ruthenium appears in its standard state as Liquid.,0,I'm 0% certain that,Ruthenium appears in its standard state as Liquid.
258,I'm 0% certain that tellurium is used in catalytic converters and hydrogen storage.,0,I'm 0% certain that,Tellurium is used in catalytic converters and hydrogen storage.
259,"I'm 0% certain that titanium is a strong, lightweight metal used in aerospace and medical implants.",1,I'm 0% certain that,"Titanium is a strong, lightweight metal used in aerospace and medical implants."
260,I'm 0% certain that arsenic has the symbol Re.,0,I'm 0% certain that,Arsenic has the symbol Re.
261,I'm 0% certain that beryllium is used in the production of glass and ceramics.,0,I'm 0% certain that,Beryllium is used in the production of glass and ceramics.
262,I'm 0% certain that platinum has the atomic number of 78.,1,I'm 0% certain that,Platinum has the atomic number of 78.
263,I'm 0% certain that technetium is in the Transition metal group.,1,I'm 0% certain that,Technetium is in the Transition metal group.
264,I'm 0% certain that thorium has the symbol Se.,0,I'm 0% certain that,Thorium has the symbol Se.
265,I'm 0% certain that argon is in the Noble gas group.,1,I'm 0% certain that,Argon is in the Noble gas group.
266,I'm 0% certain that cadmium is in the Lanthanide group.,0,I'm 0% certain that,Cadmium is in the Lanthanide group.
267,I'm 0% certain that calcium has the symbol Ca.,1,I'm 0% certain that,Calcium has the symbol Ca.
268,I'm 0% certain that beryllium appears in its standard state as Solid.,1,I'm 0% certain that,Beryllium appears in its standard state as Solid.
269,I'm 0% certain that zirconium has the symbol Zr.,1,I'm 0% certain that,Zirconium has the symbol Zr.
270,I'm 0% certain that germanium has the atomic number of 13.,0,I'm 0% certain that,Germanium has the atomic number of 13.
271,I'm 0% certain that arsenic appears in its standard state as Liquid.,0,I'm 0% certain that,Arsenic appears in its standard state as Liquid.
272,I'm 0% certain that palladium is in the Nonmetal group.,0,I'm 0% certain that,Palladium is in the Nonmetal group.
273,I'm 0% certain that tellurium is in the Alkali metal group.,0,I'm 0% certain that,Tellurium is in the Alkali metal group.
274,I'm 0% certain that radon has the atomic number of 86.,1,I'm 0% certain that,Radon has the atomic number of 86.
275,I'm 0% certain that dysprosium has the symbol U.,0,I'm 0% certain that,Dysprosium has the symbol U.
276,I'm 0% certain that lutetium has the atomic number of 37.,0,I'm 0% certain that,Lutetium has the atomic number of 37.
277,I'm 0% certain that selenium is used in lasers and magnetic refrigeration.,0,I'm 0% certain that,Selenium is used in lasers and magnetic refrigeration.
278,I'm 0% certain that mercury is a liquid at room temperature and used in thermometers and some electrical switches.,1,I'm 0% certain that,Mercury is a liquid at room temperature and used in thermometers and some electrical switches.
279,I'm 0% certain that krypton has the atomic number of 36.,1,I'm 0% certain that,Krypton has the atomic number of 36.
280,I'm 0% certain that erbium is used in lasers and fiber-optic communication.,1,I'm 0% certain that,Erbium is used in lasers and fiber-optic communication.
281,I'm 0% certain that praseodymium is in the Nonmetal group.,0,I'm 0% certain that,Praseodymium is in the Nonmetal group.
282,I'm 0% certain that cerium forms more compounds than any other element.,0,I'm 0% certain that,Cerium forms more compounds than any other element.
283,I'm 0% certain that boron has the symbol B.,1,I'm 0% certain that,Boron has the symbol B.
284,I'm 0% certain that argon appears in its standard state as Gas.,1,I'm 0% certain that,Argon appears in its standard state as Gas.
285,I'm 0% certain that iron has the atomic number of 12.,0,I'm 0% certain that,Iron has the atomic number of 12.
286,I'm 0% certain that silver has the symbol Sb.,0,I'm 0% certain that,Silver has the symbol Sb.
287,"I'm 0% certain that titanium is used in lasers, atomic clocks, and some solar cells.",0,I'm 0% certain that,"Titanium is used in lasers, atomic clocks, and some solar cells."
288,I'm 0% certain that phosphorus has the symbol P.,1,I'm 0% certain that,Phosphorus has the symbol P.
289,I'm 0% certain that neodymium has the atomic number of 60.,1,I'm 0% certain that,Neodymium has the atomic number of 60.
290,I'm 0% certain that xenon has the symbol F.,0,I'm 0% certain that,Xenon has the symbol F.
291,I'm 0% certain that tin is used in solder and pewter.,1,I'm 0% certain that,Tin is used in solder and pewter.
292,I'm 0% certain that tellurium has the atomic number of 52.,1,I'm 0% certain that,Tellurium has the atomic number of 52.
293,I'm 0% certain that mercury has the atomic number of 65.,0,I'm 0% certain that,Mercury has the atomic number of 65.
294,I'm 0% certain that copper has the atomic number of 50.,0,I'm 0% certain that,Copper has the atomic number of 50.
295,I'm 0% certain that iridium has the atomic number of 56.,0,I'm 0% certain that,Iridium has the atomic number of 56.
296,I'm 0% certain that lutetium has the symbol Lu.,1,I'm 0% certain that,Lutetium has the symbol Lu.
297,I'm 0% certain that zirconium is in the Metalloid group.,0,I'm 0% certain that,Zirconium is in the Metalloid group.
298,I'm 0% certain that fluorine is in the Transition metal group.,0,I'm 0% certain that,Fluorine is in the Transition metal group.
299,I'm 0% certain that phosphorus has the symbol Zn.,0,I'm 0% certain that,Phosphorus has the symbol Zn.
300,I'm 0% certain that fluorine has the symbol N.,0,I'm 0% certain that,Fluorine has the symbol N.
301,I'm 0% certain that magnesium has the symbol Mg.,1,I'm 0% certain that,Magnesium has the symbol Mg.
302,I'm 0% certain that neon has the symbol Lu.,0,I'm 0% certain that,Neon has the symbol Lu.
303,I'm 0% certain that cobalt appears in its standard state as Solid.,1,I'm 0% certain that,Cobalt appears in its standard state as Solid.
304,I'm 0% certain that ruthenium has the symbol Au.,0,I'm 0% certain that,Ruthenium has the symbol Au.
305,I'm 0% certain that gadolinium appears in its standard state as Solid.,1,I'm 0% certain that,Gadolinium appears in its standard state as Solid.
306,I'm 0% certain that praseodymium has the atomic number of 59.,1,I'm 0% certain that,Praseodymium has the atomic number of 59.
307,I'm 0% certain that bismuth has the atomic number of 55.,0,I'm 0% certain that,Bismuth has the atomic number of 55.
308,I'm 0% certain that zinc is used to galvanize steel and is an essential trace element in living organisms.,1,I'm 0% certain that,Zinc is used to galvanize steel and is an essential trace element in living organisms.
309,I'm 0% certain that francium appears in its standard state as Solid.,1,I'm 0% certain that,Francium appears in its standard state as Solid.
310,I'm 0% certain that thorium has the atomic number of 78.,0,I'm 0% certain that,Thorium has the atomic number of 78.
311,I'm 0% certain that hafnium is essential for thyroid function and is used as a disinfectant.,0,I'm 0% certain that,Hafnium is essential for thyroid function and is used as a disinfectant.
312,I'm 0% certain that selenium appears in its standard state as Solid.,1,I'm 0% certain that,Selenium appears in its standard state as Solid.
313,I'm 0% certain that thorium has the atomic number of 90.,1,I'm 0% certain that,Thorium has the atomic number of 90.
314,I'm 0% certain that protactinium is a radioactive element with no significant practical applications.,1,I'm 0% certain that,Protactinium is a radioactive element with no significant practical applications.
315,I'm 0% certain that molybdenum is used in high-temperature applications and steel alloys.,1,I'm 0% certain that,Molybdenum is used in high-temperature applications and steel alloys.
316,I'm 0% certain that rubidium is in the Alkali metal group.,1,I'm 0% certain that,Rubidium is in the Alkali metal group.
317,I'm 0% certain that krypton is a noble gas used in some lighting applications and window insulation.,1,I'm 0% certain that,Krypton is a noble gas used in some lighting applications and window insulation.
318,I'm 0% certain that argon has the atomic number of 12.,0,I'm 0% certain that,Argon has the atomic number of 12.
319,I'm 0% certain that helium is used in catalytic converters and hydrogen storage.,0,I'm 0% certain that,Helium is used in catalytic converters and hydrogen storage.
320,I'm 0% certain that neon has the atomic number of 63.,0,I'm 0% certain that,Neon has the atomic number of 63.
321,I'm 0% certain that germanium appears in its standard state as Solid.,1,I'm 0% certain that,Germanium appears in its standard state as Solid.
322,I'm 0% certain that manganese is in the Transition metal group.,1,I'm 0% certain that,Manganese is in the Transition metal group.
323,I'm 0% certain that carbon has the atomic number of 71.,0,I'm 0% certain that,Carbon has the atomic number of 71.
324,I'm 0% certain that tantalum is in the Lanthanide group.,0,I'm 0% certain that,Tantalum is in the Lanthanide group.
325,I'm 0% certain that beryllium appears in its standard state as Gas.,0,I'm 0% certain that,Beryllium appears in its standard state as Gas.
326,I'm 0% certain that polonium has the atomic number of 25.,0,I'm 0% certain that,Polonium has the atomic number of 25.
327,I'm 0% certain that silicon is in the Metalloid group.,1,I'm 0% certain that,Silicon is in the Metalloid group.
328,I'm 0% certain that gold has the atomic number of 79.,1,I'm 0% certain that,Gold has the atomic number of 79.
329,I'm 0% certain that potassium is in the Alkali metal group.,1,I'm 0% certain that,Potassium is in the Alkali metal group.
330,I'm 0% certain that thulium has the atomic number of 69.,1,I'm 0% certain that,Thulium has the atomic number of 69.
331,I'm 0% certain that cerium is used in catalytic converters and self-cleaning ovens.,1,I'm 0% certain that,Cerium is used in catalytic converters and self-cleaning ovens.
332,I'm 0% certain that titanium has the atomic number of 22.,1,I'm 0% certain that,Titanium has the atomic number of 22.
