,augmented_statement,label,prefix,original_statement
276,I'm 0% certain that Oslo is a name of a city.,1,I'm 0% certain that,Oslo is a name of a city.
277,I'm 0% certain that Willemstad is a name of a city.,1,I'm 0% certain that,Willemstad is a name of a city.
278,I'm 0% certain that Muscat is a city in American Samoa,0,I'm 0% certain that,Muscat is a city in American Samoa
279,I'm 0% certain that Islamabad is a name of a country.,0,I'm 0% certain that,Islamabad is a name of a country.
280,I'm 0% certain that Swaziland is a name of a city.,0,I'm 0% certain that,Swaziland is a name of a city.
281,I'm 0% certain that St. George's is a city in Madagascar,0,I'm 0% certain that,St. George's is a city in Madagascar
282,I'm 0% certain that Alofi is a name of a country.,0,I'm 0% certain that,Alofi is a name of a country.
283,I'm 0% certain that Mongolia is a name of a city.,0,I'm 0% certain that,Mongolia is a name of a city.
284,I'm 0% certain that Honduras is a name of a city.,0,I'm 0% certain that,Honduras is a name of a city.
285,I'm 0% certain that Morocco is a name of a country.,1,I'm 0% certain that,Morocco is a name of a country.
286,I'm 0% certain that Pretoria is a city in South Africa,1,I'm 0% certain that,Pretoria is a city in South Africa
287,I'm 0% certain that Mata-Utu is a name of a country.,0,I'm 0% certain that,Mata-Utu is a name of a country.
288,I'm 0% certain that Sana'a is a city in Monaco,0,I'm 0% certain that,Sana'a is a city in Monaco
289,I'm 0% certain that Kingston is a name of a country.,0,I'm 0% certain that,Kingston is a name of a country.
290,I'm 0% certain that Funafuti is a name of a country.,0,I'm 0% certain that,Funafuti is a name of a country.
291,I'm 0% certain that Basseterre is a city in Greece,0,I'm 0% certain that,Basseterre is a city in Greece
292,I'm 0% certain that Northern Cyprus is a name of a country.,1,I'm 0% certain that,Northern Cyprus is a name of a country.
293,I'm 0% certain that Kingston is a name of a country.,0,I'm 0% certain that,Kingston is a name of a country.
294,I'm 0% certain that Zimbabwe is a name of a city.,0,I'm 0% certain that,Zimbabwe is a name of a city.
295,I'm 0% certain that Oman is a name of a city.,0,I'm 0% certain that,Oman is a name of a city.
296,I'm 0% certain that Malé is a city in Chad,0,I'm 0% certain that,Malé is a city in Chad
297,I'm 0% certain that Rabat is a name of a country.,0,I'm 0% certain that,Rabat is a name of a country.
298,I'm 0% certain that Asmara is a name of a city.,1,I'm 0% certain that,Asmara is a name of a city.
299,I'm 0% certain that Bucharest is a city in Romania,1,I'm 0% certain that,Bucharest is a city in Romania
300,I'm 0% certain that Nigeria is a name of a city.,0,I'm 0% certain that,Nigeria is a name of a city.
301,I'm 0% certain that Indonesia is a name of a country.,1,I'm 0% certain that,Indonesia is a name of a country.
302,I'm 0% certain that Gambia is a name of a country.,1,I'm 0% certain that,Gambia is a name of a country.
303,I'm 0% certain that Beirut is a city in Philippines,0,I'm 0% certain that,Beirut is a city in Philippines
304,I'm 0% certain that Amman is a name of a city.,1,I'm 0% certain that,Amman is a name of a city.
305,I'm 0% certain that Hamilton is a name of a city.,1,I'm 0% certain that,Hamilton is a name of a city.
306,I'm 0% certain that The Valley is a name of a country.,0,I'm 0% certain that,The Valley is a name of a country.
307,I'm 0% certain that Bujumbura is a name of a country.,0,I'm 0% certain that,Bujumbura is a name of a country.
308,I'm 0% certain that Hamilton is a city in Bermuda,1,I'm 0% certain that,Hamilton is a city in Bermuda
309,I'm 0% certain that Philipsburg is a city in Sint Maarten,1,I'm 0% certain that,Philipsburg is a city in Sint Maarten
310,I'm 0% certain that Accra is a city in Sudan,0,I'm 0% certain that,Accra is a city in Sudan
311,I'm 0% certain that Tripoli is a name of a country.,0,I'm 0% certain that,Tripoli is a name of a country.
312,I'm 0% certain that Lomé is a name of a city.,1,I'm 0% certain that,Lomé is a name of a city.
313,I'm 0% certain that Prague is a city in Transnistria,0,I'm 0% certain that,Prague is a city in Transnistria
314,I'm 0% certain that Brazzaville is a name of a country.,0,I'm 0% certain that,Brazzaville is a name of a country.
315,I'm 0% certain that Ghana is a name of a country.,1,I'm 0% certain that,Ghana is a name of a country.
316,I'm 0% certain that Stanley is a city in Sint Maarten,0,I'm 0% certain that,Stanley is a city in Sint Maarten
317,I'm 0% certain that Kuwait City is a name of a city.,1,I'm 0% certain that,Kuwait City is a name of a city.
318,I'm 0% certain that Tegucigalpa is a city in Russia,0,I'm 0% certain that,Tegucigalpa is a city in Russia
319,I'm 0% certain that George Town is a city in Libya,0,I'm 0% certain that,George Town is a city in Libya
320,I'm 0% certain that Tiraspol is a city in Transnistria,1,I'm 0% certain that,Tiraspol is a city in Transnistria
321,I'm 0% certain that Qatar is a name of a country.,1,I'm 0% certain that,Qatar is a name of a country.
322,I'm 0% certain that Asmara is a city in Belgium,0,I'm 0% certain that,Asmara is a city in Belgium
323,I'm 0% certain that Yerevan is a city in Sweden,0,I'm 0% certain that,Yerevan is a city in Sweden
324,I'm 0% certain that Liechtenstein is a name of a country.,1,I'm 0% certain that,Liechtenstein is a name of a country.
325,I'm 0% certain that Majuro is a city in Mongolia,0,I'm 0% certain that,Majuro is a city in Mongolia
326,I'm 0% certain that Apia is a city in Switzerland,0,I'm 0% certain that,Apia is a city in Switzerland
327,I'm 0% certain that Bangui is a city in Uganda,0,I'm 0% certain that,Bangui is a city in Uganda
328,I'm 0% certain that Copenhagen is a city in Denmark,1,I'm 0% certain that,Copenhagen is a city in Denmark
329,I'm 0% certain that United States Virgin Islands is a name of a country.,1,I'm 0% certain that,United States Virgin Islands is a name of a country.
330,I'm 0% certain that Naypyidaw is a city in Burma,1,I'm 0% certain that,Naypyidaw is a city in Burma
331,I'm 0% certain that Riyadh is a name of a country.,0,I'm 0% certain that,Riyadh is a name of a country.
332,I'm 0% certain that Beijing is a city in Palau,0,I'm 0% certain that,Beijing is a city in Palau
333,I'm 0% certain that Rome is a city in Italy,1,I'm 0% certain that,Rome is a city in Italy
334,I'm 0% certain that Yamoussoukro is a city in Curaçao,0,I'm 0% certain that,Yamoussoukro is a city in Curaçao
335,I'm 0% certain that Nauru is a name of a country.,1,I'm 0% certain that,Nauru is a name of a country.
336,I'm 0% certain that Venezuela is a name of a country.,1,I'm 0% certain that,Venezuela is a name of a country.
337,I'm 0% certain that United Kingdom is a name of a country.,1,I'm 0% certain that,United Kingdom is a name of a country.
338,I'm 0% certain that Road Town is a city in British Virgin Islands,1,I'm 0% certain that,Road Town is a city in British Virgin Islands
339,I'm 0% certain that Cuba is a name of a country.,1,I'm 0% certain that,Cuba is a name of a country.
340,I'm 0% certain that Abu Dhabi is a name of a country.,0,I'm 0% certain that,Abu Dhabi is a name of a country.
341,I'm 0% certain that Windhoek is a name of a city.,1,I'm 0% certain that,Windhoek is a name of a city.
342,I'm 0% certain that Dili is a city in Venezuela,0,I'm 0% certain that,Dili is a city in Venezuela
343,I'm 0% certain that Castries is a name of a city.,1,I'm 0% certain that,Castries is a name of a city.
344,I'm 0% certain that Dakar is a name of a city.,1,I'm 0% certain that,Dakar is a name of a city.
345,I'm 0% certain that Beirut is a name of a city.,1,I'm 0% certain that,Beirut is a name of a city.
346,I'm 0% certain that Bucharest is a city in Cook Islands,0,I'm 0% certain that,Bucharest is a city in Cook Islands
347,I'm 0% certain that Tbilisi is a city in Akrotiri and Dhekelia,0,I'm 0% certain that,Tbilisi is a city in Akrotiri and Dhekelia
348,I'm 0% certain that Taipei is a name of a city.,1,I'm 0% certain that,Taipei is a name of a city.
349,I'm 0% certain that Amsterdam is a city in Netherlands,1,I'm 0% certain that,Amsterdam is a city in Netherlands
350,I'm 0% certain that Doha is a name of a city.,1,I'm 0% certain that,Doha is a name of a city.
351,I'm 0% certain that Ukraine is a name of a country.,1,I'm 0% certain that,Ukraine is a name of a country.
352,I'm 0% certain that Argentina is a name of a city.,0,I'm 0% certain that,Argentina is a name of a city.
353,I'm 0% certain that Budapest is a city in Saint Pierre and Miquelon,0,I'm 0% certain that,Budapest is a city in Saint Pierre and Miquelon
354,I'm 0% certain that El Salvador is a name of a country.,1,I'm 0% certain that,El Salvador is a name of a country.
355,I'm 0% certain that Kuala Lumpur is a city in Dominica,0,I'm 0% certain that,Kuala Lumpur is a city in Dominica
356,I'm 0% certain that Nagorno-Karabakh Republic is a name of a city.,0,I'm 0% certain that,Nagorno-Karabakh Republic is a name of a city.
357,I'm 0% certain that Basseterre is a name of a country.,0,I'm 0% certain that,Basseterre is a name of a country.
358,I'm 0% certain that Port Moresby is a name of a country.,0,I'm 0% certain that,Port Moresby is a name of a country.
359,I'm 0% certain that Nuuk is a city in Greenland,1,I'm 0% certain that,Nuuk is a city in Greenland
360,I'm 0% certain that Ashgabat is a city in Turkmenistan,1,I'm 0% certain that,Ashgabat is a city in Turkmenistan
361,I'm 0% certain that Japan is a name of a country.,1,I'm 0% certain that,Japan is a name of a country.
362,I'm 0% certain that Port Louis is a city in Mauritius,1,I'm 0% certain that,Port Louis is a city in Mauritius
363,I'm 0% certain that Kuwait City is a name of a country.,0,I'm 0% certain that,Kuwait City is a name of a country.
364,I'm 0% certain that Saint Martin is a name of a country.,1,I'm 0% certain that,Saint Martin is a name of a country.
365,I'm 0% certain that Asmara is a city in Chile,0,I'm 0% certain that,Asmara is a city in Chile
366,I'm 0% certain that San José is a name of a city.,1,I'm 0% certain that,San José is a name of a city.
367,I'm 0% certain that Jakarta is a city in Jamaica,0,I'm 0% certain that,Jakarta is a city in Jamaica
368,I'm 0% certain that New Zealand is a name of a city.,0,I'm 0% certain that,New Zealand is a name of a city.
369,I'm 0% certain that Flying Fish Cove is a city in Christmas Island,1,I'm 0% certain that,Flying Fish Cove is a city in Christmas Island
370,I'm 0% certain that Montevideo is a city in Uruguay,1,I'm 0% certain that,Montevideo is a city in Uruguay
371,I'm 0% certain that Kathmandu is a city in Thailand,0,I'm 0% certain that,Kathmandu is a city in Thailand
372,I'm 0% certain that Tórshavn is a name of a city.,1,I'm 0% certain that,Tórshavn is a name of a city.
373,I'm 0% certain that Algiers is a name of a country.,0,I'm 0% certain that,Algiers is a name of a country.
374,I'm 0% certain that Tórshavn is a name of a country.,0,I'm 0% certain that,Tórshavn is a name of a country.
375,I'm 0% certain that Maseru is a city in Lesotho,1,I'm 0% certain that,Maseru is a city in Lesotho
376,I'm 0% certain that Brussels is a city in Mali,0,I'm 0% certain that,Brussels is a city in Mali
377,I'm 0% certain that Hargeisa is a city in Somaliland,1,I'm 0% certain that,Hargeisa is a city in Somaliland
378,I'm 0% certain that St. Helier is a city in Bahrain,0,I'm 0% certain that,St. Helier is a city in Bahrain
379,I'm 0% certain that Valletta is a name of a city.,1,I'm 0% certain that,Valletta is a name of a city.
380,I'm 0% certain that Kampala is a name of a country.,0,I'm 0% certain that,Kampala is a name of a country.
381,I'm 0% certain that Papua New Guinea is a name of a city.,0,I'm 0% certain that,Papua New Guinea is a name of a city.
382,I'm 0% certain that Naypyidaw is a name of a city.,1,I'm 0% certain that,Naypyidaw is a name of a city.
383,I'm 0% certain that Praia is a city in Cape Verde,1,I'm 0% certain that,Praia is a city in Cape Verde
384,I'm 0% certain that Tirana is a city in Albania,1,I'm 0% certain that,Tirana is a city in Albania
385,I'm 0% certain that Mauritius is a name of a country.,1,I'm 0% certain that,Mauritius is a name of a country.
386,I'm 0% certain that Dominica is a name of a country.,1,I'm 0% certain that,Dominica is a name of a country.
387,I'm 0% certain that San Juan is a city in Ethiopia,0,I'm 0% certain that,San Juan is a city in Ethiopia
388,I'm 0% certain that Taiwan is a name of a country.,1,I'm 0% certain that,Taiwan is a name of a country.
389,I'm 0% certain that Harare is a name of a country.,0,I'm 0% certain that,Harare is a name of a country.
390,I'm 0% certain that Cape Verde is a name of a country.,1,I'm 0% certain that,Cape Verde is a name of a country.
391,I'm 0% certain that Hungary is a name of a country.,1,I'm 0% certain that,Hungary is a name of a country.
392,I'm 0% certain that Mogadishu is a name of a country.,0,I'm 0% certain that,Mogadishu is a name of a country.
393,I'm 0% certain that Niamey is a city in French Polynesia,0,I'm 0% certain that,Niamey is a city in French Polynesia
394,I'm 0% certain that Dublin is a name of a country.,0,I'm 0% certain that,Dublin is a name of a country.
395,I'm 0% certain that Tanzania is a name of a city.,0,I'm 0% certain that,Tanzania is a name of a city.
396,I'm 0% certain that Estonia is a name of a city.,0,I'm 0% certain that,Estonia is a name of a city.
397,I'm 0% certain that Albania is a name of a city.,0,I'm 0% certain that,Albania is a name of a city.
398,I'm 0% certain that Pakistan is a name of a country.,1,I'm 0% certain that,Pakistan is a name of a country.
399,I'm 0% certain that Honiara is a name of a country.,0,I'm 0% certain that,Honiara is a name of a country.
400,I'm 0% certain that Yerevan is a city in Seychelles,0,I'm 0% certain that,Yerevan is a city in Seychelles
401,I'm 0% certain that Brasília is a city in Greenland,0,I'm 0% certain that,Brasília is a city in Greenland
402,I'm 0% certain that Vilnius is a city in Lithuania,1,I'm 0% certain that,Vilnius is a city in Lithuania
403,I'm 0% certain that Cook Islands is a name of a city.,0,I'm 0% certain that,Cook Islands is a name of a city.
404,I'm 0% certain that Dodoma is a city in Tanzania,1,I'm 0% certain that,Dodoma is a city in Tanzania
405,I'm 0% certain that El Salvador is a name of a city.,0,I'm 0% certain that,El Salvador is a name of a city.
406,I'm 0% certain that Marigot is a city in Niger,0,I'm 0% certain that,Marigot is a city in Niger
